"Opened Date","File Number","Sales Rep","Client Name","Product Type","Prod Type","Primary Property Address","File Status ","Closed Date","Sent To External Accounting","Loan Amount","Sales Price"
"Oct 8, 2021","10248120","Mike Johnson","Purpose Funding","Loan: Title Only (Outside Escrow) (N)","Loan","2510 West Macarthur Boulevard, Unit E, Santa Ana, CA  92704","Closed","Oct 27, 2021","","395000.00","0.00"
"Oct 8, 2021","10248128","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow) (N)","Loan","510 North Saint Andrews Place, Los Angeles, CA  90004","Closed","Dec 3, 2021","","311000.00","0.00"
"Oct 8, 2021","10248128","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow) (N)","Loan","510 North Saint Andrews Place, Los Angeles, CA  90004","Closed","Dec 3, 2021","Dec 1, 2021","311000.00","0.00"
"Oct 8, 2021","10248129","David Gomez","Paramount Escrow Services, Inc","Loan: Title Only (Outside Escrow) (N)","Loan","11915 Christmas Rose Drive, Bakersfield, CA  93311-2189","Closed","Feb 21, 2022","Feb 18, 2022","305000.00","0.00"
"Oct 8, 2021","10248133","Corey Velasquez","Crossroads Escrow Services, Inc.","Loan: Title Only (Outside Escrow)","Loan","4491 Birdie Drive, Corona, CA  92883","Cancelled","Jan 9, 2022","","10.00","0.00"
"Oct 8, 2021","10248139","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","2935 Shakespeare Drive, San Marino, CA  91108","Closed","Oct 27, 2021","","480000.00","0.00"
"Oct 8, 2021","10248141","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","1110 W 164th Street, Gardena, CA  90247","Cancelled","Oct 8, 2021","","10.00","0.00"
"Oct 8, 2021","10248145","Team Meza","Security Land Escrow","Loan: Title Only (Outside Escrow)","Loan","13932 Fairway Drive, Whittier, CA  90604-2559","Closed","Nov 11, 2021","","326000.00","0.00"
"Oct 8, 2021","10248145","Team Meza","Security Land Escrow","Loan: Title Only (Outside Escrow)","Loan","13932 Fairway Drive, Whittier, CA  90604-2559","Closed","Nov 11, 2021","Nov 10, 2021","326000.00","0.00"
"Oct 8, 2021","10248146","Al Alfonso","Reali Escrow Inc","Loan: Title Only (Outside Escrow) (N)","Loan","1284 Silver Torch Drive, Beaumont, CA  92223-2029","Closed","Nov 10, 2021","","248000.00","0.00"
"Oct 8, 2021","10248146","Al Alfonso","Reali Escrow Inc","Loan: Title Only (Outside Escrow) (N)","Loan","1284 Silver Torch Drive, Beaumont, CA  92223-2029","Closed","Nov 10, 2021","Nov 9, 2021","248000.00","0.00"
"Oct 8, 2021","10248149","Scott & Angeline","Mountain West Financial","Loan:  Title and Escrow","Loan","2230 Tidewind Drive, Stockton, CA  95206","Cancelled","Jan 9, 2022","","332500.00","0.00"
"Oct 8, 2021","10248154","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","8337 Mondon Way, Orangevale, CA  95662","Closed","Nov 10, 2021","","287952.00","0.00"
"Oct 8, 2021","10248154","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","8337 Mondon Way, Orangevale, CA  95662","Closed","Nov 10, 2021","Nov 9, 2021","287952.00","0.00"
"Oct 8, 2021","10248155","Scott & Angeline","Advanced Horizon Lending","Loan: Title Only (Outside Escrow)","Loan","6391 Down Drive, Huntington Beach, CA  92647","Closed","Dec 30, 2021","","650000.00","0.00"
"Oct 8, 2021","10248160","Mike Johnson","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","15212 Hartsook Street, (Sherman Oaks Area), Los Angeles, CA  91403","Closed","Jan 13, 2022","Jan 5, 2022","1233562.50","0.00"
"Oct 8, 2021","10248161","Scott & Angeline","Mountain West Financial","Loan:  Title and Escrow","Loan","7533 Malven Avenue, Rancho Cucamonga, CA  91730","Closed","Feb 17, 2022","","450000.00","0.00"
"Oct 8, 2021","10248165","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","52984 Sweet Juliet Lane, Lake Elsinore, CA  92532","Closed","Oct 28, 2021","Oct 27, 2021","375100.00","0.00"
"Oct 8, 2021","10248166","Mike Johnson","Right Choice Mortgage, Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","1047 Monte Verde, Palm Springs, CA  92264","Closed","Jan 7, 2022","Jan 6, 2022","1320000.00","0.00"
"Oct 8, 2021","10248167","Eddie Castro","The Mortgage Solution","Loan: Title Only (Outside Escrow)","Loan","10519 Pinehurst Avenue, South Gate, CA  90280","Cancelled","Jan 10, 2022","","379731.00","0.00"
"Oct 8, 2021","10248168","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","17846 Robusta Drive, Riverside, CA  92503","Closed","Nov 10, 2021","","292415.00","0.00"
"Oct 8, 2021","10248169","Scott & Angeline","Wells Fargo Home Mortgage","Loan: Title Only (Outside Escrow)","Loan","1510 South 6th Avenue, Arcadia, CA  91006","Closed","Feb 9, 2022","Feb 8, 2022","960000.00","0.00"
"Oct 8, 2021","10248173","Mike Johnson","Purpose Funding","Loan: Title Only (Outside Escrow) (N)","Loan","2016 Sunny Park Drive, Modesto, CA  95355","Closed","Feb 3, 2022","Nov 5, 2021","238500.00","0.00"
"Oct 8, 2021","10248176","Michael Nouri","Loankey.IO","Loan:  Title and Escrow","Loan","23772 Nadir Street, (West Hills Area), Los Angeles, CA  91304-3018","Closed","Nov 12, 2021","Nov 10, 2021","1050000.00","0.00"
"Oct 8, 2021","10248180","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","1315 West Roxbury Street, West Covina, CA  91790","Closed","Nov 18, 2021","Nov 17, 2021","388000.00","0.00"
"Oct 9, 2021","10248184","Lisa Lee","HomeIT Lending","Loan: Title Only (Outside Escrow)","Loan","3916-3918 Woolwine Drive, Los Angeles, CA  90063","Closed","Nov 8, 2021","","574000.00","0.00"
"Oct 9, 2021","10248189","Sandra Millar","Corner Escrow","Loan: Title Only (Outside Escrow)","Loan","5959-5961 West 85th Place, Los Angeles, CA  90045","Closed","Nov 1, 2021","","433000.00","0.00"
"Oct 11, 2021","10248196","Scott & Angeline","Viva Escrow!, Inc","Loan: Title Only (Outside Escrow)","Loan","2588 Monterey Road, San Marino, CA  91108-1644","Cancelled","Jan 12, 2022","","1060000.00","0.00"
"Oct 11, 2021","10248216","Linda Ruiz","Unity West Lending","Loan:  Title and Escrow","Loan","2350 Osbun Road, Unit 19, San Bernardino, CA  92404","Closed","Nov 29, 2021","Nov 24, 2021","97600.00","0.00"
"Oct 11, 2021","10248220","Daphne Alt","Clear Mortgage Capital","Loan: Title Only (Outside Escrow) (N)","Loan","8600 Balboa Road, Atascadero, CA  93422","Closed","Nov 10, 2021","Nov 9, 2021","363000.00","0.00"
"Oct 11, 2021","10248221","Sonia Flores","Blu Eleven Mortgage","Loan: Title Only (Outside Escrow)","Loan","115 Willow Avenue, Fairfax, CA  94930-1219","Cancelled","Jan 11, 2022","","828000.00","0.00"
"Oct 11, 2021","10248222","Richard Bohn","Equity One Financial","Loan: Title and Escrow (N)","Loan","5827 Vanalden Avenue, Tarzana, CA  91356","Closed","Dec 2, 2021","Dec 1, 2021","1180500.00","0.00"
"Oct 11, 2021","10248224","Enrique Aguilar","Equity Financial Mortgage","Loan:  Title and Escrow","Loan","9725 Williams Avenue, Bloomington, CA  92316","Closed","Nov 23, 2021","Nov 17, 2021","199475.00","0.00"
"Oct 11, 2021","10248235","Mike Johnson","Right Choice Mortgage, Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","91 Bothin Road, Fairfax, CA  94930","Closed","Dec 2, 2021","","495000.00","0.00"
"Oct 11, 2021","10248235","Mike Johnson","Right Choice Mortgage, Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","91 Bothin Road, Fairfax, CA  94930","Closed","Dec 2, 2021","Nov 30, 2021","495000.00","0.00"
"Oct 11, 2021","10248237","Sonia Flores","Mi Casita Mortgage","Loan: Title Only (Outside Escrow) (N)","Loan","711 West 19th Street, Long Beach, CA  90806","Cancelled","Jan 10, 2022","","425000.00","0.00"
"Oct 11, 2021","10248239","Mike Johnson","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","308 Hazel Drive (Area of Corona Del Mar), Newport Beach, CA  92625","Policy Issued","","","2298000.00","0.00"
"Oct 11, 2021","10248240","Michael Nouri","Bar-None Escrow","Loan: Title Only (Outside Escrow)","Loan","29 Hallcrest Drive, Mission Viejo, CA  92694","Cancelled","Jan 10, 2022","","400000.00","0.00"
"Oct 11, 2021","10248247","Tom Lowther","Vantage Point","Loan: Title Only (Outside Escrow) (N)","Loan","1291 EARLY BLUE Lane, Beaumont, CA  92223","Cancelled","Oct 11, 2021","","355107.00","0.00"
"Oct 11, 2021","10248253","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","17944 Deer Hill Road, Hidden Valley Lake, CA  95467-8128","Closed","Nov 12, 2021","","281000.00","0.00"
"Oct 11, 2021","10248256","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","817 Taylor Street, Winters, CA  95694","Closed","Nov 18, 2021","","159000.00","0.00"
"Oct 11, 2021","10248257","Mike Johnson","Netco Title - Escrow Division","Loan: Title Only (Outside Escrow) (N)","Loan","6 Trailwood Road, Rancho Santa Margarita, CA  92688","Closed","Nov 10, 2021","Nov 9, 2021","558000.00","0.00"
"Oct 11, 2021","10248265","Scott & Angeline","Omni Fund Inc","Loan:  Title and Escrow","Loan","15126 Flagstaff Street, La Puente, CA  91744-3733","Closed","Mar 30, 2022","","341752.00","0.00"
"Oct 11, 2021","10248267","Scott & Angeline","MFG Funding","Loan: Title Only (Outside Escrow) (N)","Loan","2843 East Alberta Street, Ontario, CA  91761","Closed","Oct 27, 2021","","415000.00","0.00"
"Oct 11, 2021","10248270","Team Meza","Loankey.IO","Loan:  Title and Escrow","Loan","570 North 8th Avenue, Upland, CA  91786","Closed","Nov 12, 2021","","599844.00","0.00"
"Oct 11, 2021","10248271","Corey Velasquez","Gerson Law Firm","Loan:  Title and Escrow","Loan","2140 Paradise Road, Las Vegas, NV  89104","Closed","Dec 3, 2021","May 24, 2022","2300000.00","0.00"
"Oct 11, 2021","10248275","Mike Johnson","Right Choice Mortgage, Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","467 West Wilson Avenue, Glendale, CA  91203","Open","","Dec 29, 2021","705000.00","0.00"
"Oct 11, 2021","10248276","Mike Johnson","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","35830 Burning Tree Drive, Newark, CA  94560-1528","Closed","Nov 2, 2021","","445000.00","0.00"
"Oct 11, 2021","10248276","Mike Johnson","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","35830 Burning Tree Drive, Newark, CA  94560-1528","Closed","Nov 2, 2021","Nov 1, 2021","445000.00","0.00"
"Oct 12, 2021","10248286","Scott & Angeline","Star Financial ISAOA","Loan:  Title and Escrow","Loan","9366 Stone Canyon Road, Corona, CA  92883","Closed","Nov 1, 2021","","359000.00","0.00"
"Oct 12, 2021","10248289","Corey Velasquez","Banc Mortgage, Inc","Loan: Title Only (Outside Escrow)","Loan","27636 Primrose Lane, Castaic, CA  91384","Closed","Dec 17, 2021","","577000.00","0.00"
"Oct 12, 2021","10248294","Team Meza","CA Loan","Loan: Title Only (Outside Escrow)","Loan","620 East Tangerine Street, Azusa, CA  91702","Closed","Dec 10, 2021","Dec 9, 2021","1068000.00","0.00"
"Oct 12, 2021","10248296","Linda Ruiz","Unity West Lending","Loan:  Title and Escrow","Loan","10047 Rudnick Avenue, Chatsworth, CA  91311","Closed","Nov 6, 2021","Nov 2, 2021","608000.00","0.00"
"Oct 12, 2021","10248302","Eddie Castro","Center Street Lending","Loan: Title Only (Outside Escrow)","Loan","237, 239, 239 ½ West 46th Street, Los Angeles, CA  90037","Closed","Oct 29, 2021","","625000.00","0.00"
"Oct 12, 2021","10248304","Richard Bohn","Concierge Escrow Services","Loan: Title Only (Outside Escrow)","Loan","615 Andress Court, Roseville, CA  95678","Closed","Nov 16, 2021","","180000.00","0.00"
"Oct 12, 2021","10248304","Richard Bohn","Concierge Escrow Services","Loan: Title Only (Outside Escrow)","Loan","615 Andress Court, Roseville, CA  95678","Closed","Nov 16, 2021","Nov 15, 2021","180000.00","0.00"
"Oct 12, 2021","10248305","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow) (N)","Loan","3110, 3110 1/2, 3112, 3112 1/2 Raymond Avenue, Los Angeles, CA  90007","Closed","Dec 11, 2021","","525000.00","0.00"
"Oct 12, 2021","10248305","Team Meza","Empower Escrow","Loan: Title Only (Outside Escrow) (N)","Loan","3110, 3110 1/2, 3112, 3112 1/2 Raymond Avenue, Los Angeles, CA  90007","Closed","Dec 11, 2021","Dec 13, 2021","525000.00","0.00"
"Oct 12, 2021","10248306","Scott & Angeline","Diamond Global Escrow","Loan: Title Only (Outside Escrow)","Loan","10225 Chaparral Way, Unit H, Rancho Cucamonga, CA  91730","Closed","Dec 14, 2021","Dec 15, 2021","246000.00","0.00"
"Oct 12, 2021","10248308","Scott & Angeline","Central Escrow Group, Inc","Loan: Title Only (Outside Escrow)","Loan","915 North Beverly Drive, Beverly Hills, CA  90210","Open","","","2671000.00","0.00"
"Oct 12, 2021","10248310","David Gomez","Zemrus Escrow","Loan: Title Only (Outside Escrow)","Loan","337 East Merced Street, Dinuba, CA  93618","Cancelled","Jan 11, 2022","","162500.00","0.00"
"Oct 12, 2021","10248312","David Gomez","Zemrus Escrow","Loan: Title Only (Outside Escrow)","Loan","720 West Bloomingdale Avenue, Dinuba, CA  93618-3244","Cancelled","Jan 11, 2022","","162500.00","0.00"
"Oct 12, 2021","10248316","Hugo Lopez","Javier Salas Real Estate","Loan: Title Only (Outside Escrow)","Loan","2485 Wabash Avenue, Los Angeles, CA  90033","Closed","Dec 10, 2021","","320000.00","0.00"
"Oct 12, 2021","10248317","Mike Johnson","Sunset Processing Inc","Loan: Title Only (Outside Escrow)","Loan","3649 Galena Drive, Loomis, CA  95650","Closed","Nov 3, 2021","Nov 2, 2021","348350.00","0.00"
"Oct 12, 2021","10248330","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","947 Acacia Lane, Montebello, CA  90640","Closed","Nov 24, 2021","Nov 23, 2021","360000.00","0.00"
"Oct 12, 2021","10248332","Scott & Angeline","The Escrow Forum","Loan: Title Only (Outside Escrow) (N)","Loan","1735 Loretta Lane, Santa Ana, CA  92706","Closed","Dec 21, 2021","Dec 20, 2021","548000.00","0.00"
"Oct 12, 2021","10248343","Bibi Blanchette","Metro Escrow","Loan: Title Only (Outside Escrow)","Loan","136 North Brinton Street, San Jacinto, CA  92583","Closed","Nov 17, 2021","","210000.00","0.00"
"Oct 12, 2021","10248346","Scott & Angeline","Central Escrow Group, Inc","Loan: Title Only (Outside Escrow)","Loan","20498 Umbria Way, Yorba Linda, CA  92886","Closed","Dec 17, 2021","","1820000.00","0.00"
"Oct 12, 2021","10248347","Sonia Flores","Golden Empire Mortgage, Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","1048 Grass Valley Road, Chula Vista, CA  91913","Cancelled","Jan 11, 2022","","315000.00","0.00"
"Oct 12, 2021","10248352","Nini Kerns","Advanced Escrow Corporation","Loan: Title Only (Outside Escrow) (N)","Loan","32 Bel Flora, Rancho Santa Margarita, CA  92688","Cancelled","Jan 12, 2022","","450000.00","0.00"
"Oct 12, 2021","10248353","Nini Kerns","Advanced Escrow Corporation","Loan: Title Only (Outside Escrow) (N)","Loan","4 Shasta Court, Rancho Santa Margarita, CA  92688","Closed","Nov 1, 2021","","400000.00","0.00"
"Oct 12, 2021","10248353","Nini Kerns","Advanced Escrow Corporation","Loan: Title Only (Outside Escrow) (N)","Loan","4 Shasta Court, Rancho Santa Margarita, CA  92688","Closed","Nov 1, 2021","Oct 29, 2021","400000.00","0.00"
"Oct 12, 2021","10248363","Mike Johnson","Right Choice Mortgage, Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","1592 Elmores Way, El Dorado Hills, CA  95762","Closed","Mar 10, 2022","Dec 27, 2021","839500.00","0.00"
"Oct 12, 2021","10248365","Scott & Angeline","MFG Funding","Loan: Title Only (Outside Escrow) (N)","Loan","7295 Logsdon Drive, (Corona Area), Eastvale, CA  92880-3825","Closed","Dec 30, 2021","Dec 20, 2021","548000.00","0.00"
"Oct 12, 2021","10248366","Justin Nouri","Pacific Oaks Mortgage","Loan: Title Only (Outside Escrow)","Loan","411 Esther Avenue, Moorpark, CA  93021","Closed","Nov 23, 2021","Nov 9, 2021","426000.00","0.00"
"Oct 12, 2021","10248369","Linda Ruiz","Speedy Funding","Loan: Title Only (Outside Escrow)","Loan","2331 Meadowvale Avenue, Los Angeles, CA  90031-1110","Closed","Dec 10, 2021","Dec 9, 2021","548000.00","0.00"
"Oct 12, 2021","10248370","Nicholas J Watt","Arbor Financial  Group","Loan: Title Only (Outside Escrow) (N)","Loan","6745 Taffy Court, Pleasanton, CA  94588-4473","Closed","Dec 2, 2021","","278000.00","0.00"
"Oct 12, 2021","10248370","Nicholas J Watt","Arbor Financial  Group","Loan: Title Only (Outside Escrow) (N)","Loan","6745 Taffy Court, Pleasanton, CA  94588-4473","Closed","Dec 2, 2021","Nov 30, 2021","278000.00","0.00"
"Oct 12, 2021","10248373","Mike Johnson","Right Choice Mortgage, Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","1820 Duke Drive, Bakersfield, CA  93305","Closed","Dec 10, 2021","","251000.00","0.00"
"Oct 12, 2021","10248373","Mike Johnson","Right Choice Mortgage, Inc.","Loan: Title Only (Outside Escrow) (N)","Loan","1820 Duke Drive, Bakersfield, CA  93305","Closed","Dec 10, 2021","Dec 9, 2021","251000.00","0.00"
"Oct 12, 2021","10248374","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","36 Provence Way, Rancho Mirage, CA  92270","Closed","Nov 3, 2021","","548250.00","0.00"
"Oct 12, 2021","10248374","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","36 Provence Way, Rancho Mirage, CA  92270","Closed","Nov 3, 2021","Nov 3, 2021","548250.00","0.00"
"Oct 12, 2021","10248379","Sonia Flores","Simplify Direct, Inc","Loan: Title Only (Outside Escrow) (N)","Loan","20410 Harvest Avenue, Lakewood, CA  90715","Closed","Dec 17, 2021","","520000.00","0.00"
"Oct 12, 2021","10248385","Maria Basilio","Design Escrow","Loan: Title Only (Outside Escrow)","Loan","2661 Maynard Drive, Duarte, CA  91010","Closed","Dec 29, 2021","","231000.00","0.00"
"Oct 12, 2021","10248388","Scott & Angeline","Central Escrow Group, Inc","Loan: Title Only (Outside Escrow)","Loan","5031 Harmony Lane, Cypress, CA  90630","Closed","Feb 18, 2022","","1035000.00","0.00"
"Oct 12, 2021","10248389","Hugo Lopez","LendUS","Loan: Title Only (Outside Escrow)","Loan","12760 El Evado Road, Victorville, CA  92392","Closed","Nov 3, 2021","","200000.00","0.00"
"Oct 12, 2021","10248390","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","13808 Daphne Avenue, Gardena, CA  90249-2357","Closed","Oct 30, 2021","","317300.00","0.00"
"Oct 12, 2021","10248390","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","13808 Daphne Avenue, Gardena, CA  90249-2357","Closed","Oct 30, 2021","Oct 29, 2021","317300.00","0.00"
"Oct 12, 2021","10248396","Scott & Angeline","Uni First Investment Inc","Loan: Title Only (Outside Escrow) (N)","Loan","908 Bilton Way, San Gabriel, CA  91776-2315","Closed","Nov 5, 2021","","352000.00","0.00"
"Oct 12, 2021","10248403","Scott & Angeline","Victoria Financial Corp..","Loan: Title Only (Outside Escrow)","Loan","4422 Bartlett Avenue, Rosemead, CA  91770","Closed","Nov 12, 2021","","548250.00","0.00"
"Oct 12, 2021","10248404","Richard Bohn","Fundamerica Mortgage","Loan: Title Only (Outside Escrow)","Loan","44002 Elm Avenue, Lancaster, CA  93534","Closed","Dec 14, 2021","Dec 13, 2021","295000.00","0.00"
"Oct 12, 2021","10248407","Richard Bohn","Equity One Financial","Loan: Title and Escrow (N)","Loan","12902 West Stockton Boulevard, Galt, CA  95632","Closed","Feb 18, 2022","","588750.00","0.00"
"Oct 12, 2021","10248409","Nicholas J Watt","Corner Escrow","Loan: Title Only (Outside Escrow)","Loan","9486 Firebird Avenue, Whittier, CA  90605-2930","Closed","Nov 5, 2021","","407000.00","0.00"
